,X,Q2,Y,obs,target,lepton beam,current,units,value,stat_u,syst_u,%cor1_c,%cor2_c,%cor3_c,%cor4_c,%cor5_c,%cor6_c,%cor7_c,%cor8_c,%cor9_c,%cor10_c,%cor11_c,%cor12_c,%cor13_c,%cor14_c,%cor15_c,%cor16_c,%cor17_c,%cor18_c,%cor19_c,%cor20_c,%cor21_c,%cor22_c,%cor23_c,%cor24_c,%cor25_c,%cor26_c,%cor27_c,%cor28_c,%cor29_c,%cor30_c,%cor31_c,%cor32_c,%cor33_c,%cor34_c,%cor35_c,%cor36_c,%cor37_c,%cor38_c,%cor39_c,%cor40_c,%cor41_c,%cor42_c,%cor43_c,%cor44_c,%cor45_c,%cor46_c,%cor47_c,%cor48_c,%cor49_c,%cor50_c,%cor51_c,%cor52_c,%cor53_c,%cor54_c,%cor55_c,%cor56_c,%cor57_c,%cor58_c,%cor59_c,%cor60_c,%cor61_c,%cor62_c,%cor63_c,%cor64_c,%cor65_c,%cor66_c,%cor67_c,%cor68_c,%cor69_c,%cor70_c,%cor71_c,%cor72_c,%cor73_c,%cor74_c,%cor75_c,%cor76_c,%cor77_c,%cor78_c,%cor79_c,%cor80_c,%cor81_c,%cor82_c,%cor83_c,%cor84_c,%cor85_c,%cor86_c,%cor87_c,%cor88_c,%cor89_c,%cor90_c,%cor91_c,%cor92_c,%cor93_c,%cor94_c,%cor95_c,%cor96_c,%cor97_c,%cor98_c,%cor99_c,%cor100_c,%cor101_c,%cor102_c,%cor103_c,%cor104_c,%cor105_c,%cor106_c,%cor107_c,%cor108_c,%cor109_c,%cor110_c,%cor111_c,%cor112_c,%cor113_c,%cor114_c,%cor115_c,%cor116_c,%cor117_c,%cor118_c,%cor119_c,%cor120_c,%cor121_c,%cor122_c,%cor123_c,%cor124_c,%cor125_c,%cor126_c,%cor127_c,%cor128_c,%cor129_c,%cor130_c,%cor131_c,%cor132_c,%cor133_c,%cor134_c,%cor135_c,%cor136_c,%cor137_c,%cor138_c,%cor139_c,%cor140_c,%cor141_c,%cor142_c,%cor143_c,%cor144_c,%cor145_c,%cor146_c,%cor147_c,%cor148_c,%cor149_c,%cor150_c,%cor151_c,%cor152_c,%cor153_c,%cor154_c,%cor155_c,%cor156_c,%cor157_c,%cor158_c,%cor159_c,%cor160_c,%cor161_c,%cor162_c,%cor163_c,%cor164_c,%cor165_c,%cor166_c,%cor167_c,%cor168_c,%cor169_c
10,0.008,150,0.18528,sig_r,p,e_minus,NC,1,0.95164,0.00927792,0.0163549,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.03,-0.023,-0.003,-0.004,0.004,0.002,0.02,-0.005,-0.002,0.007,0.012,0.018,0.01,0.013,0.005,0.006,-0.012,0.003,-0.017,0.0,-0.001,-0.013,0.012,-0.008,-0.001,0.011,0.007,0.023,-0.014,0.021,0.01,-0.003,0.005,-0.02,-0.009,0.014,-0.032,0.017,-0.06,0.034,-0.029,0.028,0.012,0.013,0.006,-0.029,0.123,0.035,0.029,-0.016,-0.004,0.016,-0.016,0.004,-0.057,-0.055,-0.017,0.004,-0.006,-0.03,0.042,-0.083,0.047,0.025,0.069,0.008,-0.058,0.005,0.005,-0.061,0.077,0.04,-0.016,-0.023,-0.012,0.051,0.026,-0.001,0.031,0.048,0.048,-0.056,0.017,-0.001,0.029,0.088,-0.026,-0.047,-0.113,-0.02,-0.014,0.018,-0.025,-0.008,-0.032,0.087,-0.09,0.002,-0.002,-0.002,0.029,0.008,0.015,0.033,-0.001,0.036,-0.012,0.0,0.011,-0.045,0.004,-0.114,-0.059,0.012,-0.019,-0.002,0.0,0.003,0.005,-0.01,0.087,-0.175,0.068,-0.004,-0.052,-0.018,0.074,-0.004,-0.011,0.066,0.016,-0.201,-0.033,-0.101,0.005,0.007,-0.036,0.036,-0.091,-0.054,-0.002,0.007,-0.153,-0.017,-0.058,-0.005,-0.004,-0.006,0,-0.07,0.014,-0.133,0.0735572,0.00210164,-0.0388802,-0.267958,-0.132403,-0.100971,-0.00735557
11,0.013,150,0.11402,sig_r,p,e_minus,NC,1,0.80578,0.0110972,0.0240098,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.004,0.001,0.02,-0.006,-0.001,0.006,0.012,0.017,0.011,0.011,0.005,0.007,-0.013,0.004,-0.015,-0.003,-0.001,-0.012,0.01,-0.005,-0.004,0.01,0.008,0.023,-0.015,0.023,0.021,0.002,-0.001,-0.021,-0.001,0.021,-0.045,0.021,-0.08,0.046,-0.038,0.032,0.022,0.018,0.012,-0.047,0.168,0.05,0.027,-0.004,-0.004,0.012,-0.017,0.01,-0.065,-0.058,-0.02,-0.002,-0.002,-0.006,0.049,-0.067,0.045,0.02,0.037,0.009,-0.015,0.014,0.008,-0.017,0.077,0.006,-0.003,-0.012,0.004,0.004,0.028,-0.001,0.017,0.023,0.013,-0.052,-0.003,-0.001,0.038,0.068,-0.02,-0.08,-0.096,-0.001,-0.016,0.039,-0.047,0.003,-0.019,0.085,-0.096,0.012,-0.003,0.011,0.017,0.01,0.013,0.035,0.018,0.022,-0.013,0.0,0.008,-0.027,0.0,-0.028,-0.008,-0.095,-0.019,-0.015,-0.114,0.074,0.087,-0.045,0.168,-0.377,0.132,-0.01,-0.086,-0.064,0.075,-0.017,-0.003,0.14,0.024,-0.317,-0.13,-0.071,0.005,0.006,-0.057,0.035,-0.108,-0.075,-0.001,-0.016,-0.163,-0.017,-0.059,-0.007,-0.005,-0.005,0,-0.073,0.015,-0.141,0.104247,0.00124103,-0.0421951,-0.208494,-0.170022,-0.120512,0.0657242
12,0.0026,200,0.76011,sig_r,p,e_minus,NC,1,1.2836,0.016733,0.0237915,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.002,0.0,0.003,-0.032,-0.02,-0.007,0.006,0.011,0.032,0.026,0.288,-0.043,-0.006,-0.024,0.014,-0.014,0.015,0.008,-0.017,-0.028,0.006,0.009,-0.011,-0.06,-0.024,0.006,0.0,0.007,0.005,0.002,0.025,-0.014,0.029,0.006,-0.002,0.023,-0.019,-0.038,-0.013,0.023,0.003,0.01,-0.001,-0.004,0.022,-0.008,-0.001,-0.011,0.048,-0.031,-0.011,0.026,-0.026,-0.007,-0.001,-0.013,-0.003,-0.039,-0.04,-0.018,-0.003,0.011,-0.053,-0.001,-0.048,0.031,0.017,0.015,0.013,0.083,0.027,0.009,-0.009,0.015,-0.056,0.022,0.004,0.028,-0.023,0.021,-0.002,-0.025,-0.024,-0.042,-0.015,-0.033,0.0,0.037,-0.04,0.008,-0.039,-0.039,-0.034,0.003,0.021,-0.033,-0.001,-0.012,0.055,-0.06,0.011,-0.001,0.005,-0.02,0.003,0.0,0.005,-0.005,0.011,-0.017,0.0,-0.001,0.012,-0.001,0.029,0.013,-0.062,0.008,-0.008,-0.071,0.044,0.018,-0.076,-0.035,-0.018,0.014,-0.003,0.013,-0.038,-0.066,-0.017,0.004,0.077,0.006,-0.063,0.065,-0.006,0.002,0.005,-0.068,0.027,-0.028,-0.069,-0.003,0.021,-0.115,-0.03,-0.062,-0.001,-0.003,-0.007,0,-0.063,0.013,-0.127,0.0623247,0.0,-0.0389529,0.00779059,-0.0623247,-0.0155824,-0.00779059
13,0.0032,200,0.61759,sig_r,p,e_minus,NC,1,1.2495,0.0134958,0.0104371,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.03,-0.023,-0.002,-0.004,0.005,-0.001,0.019,-0.007,0.0,0.004,0.012,0.017,0.008,0.013,0.006,0.006,-0.015,0.006,-0.012,-0.003,-0.002,-0.015,0.01,-0.009,0.008,0.008,0.002,0.018,-0.013,0.025,-0.005,-0.009,0.035,-0.018,-0.046,-0.022,-0.001,0.019,0.016,0.004,-0.022,0.042,0.01,0.003,-0.023,0.067,0.013,-0.014,0.073,-0.05,-0.008,0.038,-0.024,-0.007,-0.039,-0.029,0.019,0.044,-0.08,0.033,0.108,-0.094,0.068,0.029,0.179,0.024,-0.034,0.003,-0.001,-0.006,0.057,-0.041,0.005,-0.003,0.041,-0.016,0.017,-0.001,-0.006,-0.006,-0.006,-0.044,-0.007,-0.001,0.073,-0.008,-0.012,-0.16,-0.13,0.061,-0.106,0.101,-0.099,-0.005,-0.033,0.012,0.051,-0.016,0.005,-0.023,-0.049,0.007,-0.005,0.018,-0.014,0.038,-0.023,0.001,0.005,0.034,0.0,0.045,0.003,-0.048,-0.013,-0.008,-0.082,0.055,0.052,-0.053,0.0,-0.047,0.017,-0.005,0.021,-0.024,-0.051,-0.01,0.004,0.079,0.007,-0.081,0.064,-0.022,0.003,0.006,-0.069,0.031,-0.041,-0.07,-0.003,0.021,-0.128,-0.029,-0.065,-0.002,-0.003,-0.007,0,-0.068,0.014,-0.136,0.392157,0.0080032,-0.040016,-0.0560224,-0.136054,-0.442087,-0.0640615
14,0.005,200,0.39526,sig_r,p,e_minus,NC,1,1.1112,0.00657008,0.00590436,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.001,0.019,-0.003,-0.002,0.006,0.012,0.018,0.009,0.013,0.005,0.005,-0.013,0.003,-0.016,-0.001,-0.004,-0.014,0.008,-0.005,0.001,0.01,0.003,0.019,-0.015,0.022,0.002,-0.006,0.022,-0.017,-0.034,-0.01,0.009,0.007,-0.002,0.004,-0.01,0.024,0.0,0.002,-0.008,0.036,0.001,-0.004,0.032,-0.039,-0.006,0.011,-0.016,-0.004,-0.038,-0.036,-0.007,0.011,-0.014,-0.035,0.027,-0.073,0.043,0.022,0.053,0.011,-0.011,0.012,0.005,-0.027,0.025,-0.035,0.008,-0.006,0.022,-0.012,0.026,-0.002,-0.008,-0.007,-0.01,-0.046,-0.017,-0.001,0.105,0.037,-0.002,-0.059,-0.085,-0.025,-0.003,0.017,-0.026,-0.004,-0.022,0.058,-0.058,0.006,-0.001,0.003,0.003,0.004,0.002,0.012,-0.002,0.013,-0.011,0.0,0.001,0.005,-0.001,0.012,0.022,-0.068,-0.001,-0.009,-0.085,0.054,0.037,-0.075,-0.015,-0.052,0.062,-0.006,0.0,0.003,0.003,-0.042,-0.013,0.058,0.007,-0.079,0.064,-0.042,0.003,0.005,-0.042,0.024,-0.035,0.008,-0.003,0.071,-0.036,0.015,-0.007,0.009,-0.004,-0.006,0,-0.064,0.014,-0.034,0.143988,0.0,-0.0449964,-0.0899928,-0.0899928,-0.0990812,0.0
15,0.008,200,0.24704,sig_r,p,e_minus,NC,1,0.94415,0.00565197,0.0062075,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.002,-0.003,0.006,0.011,0.018,0.01,0.012,0.005,0.004,-0.012,0.003,-0.016,-0.001,-0.004,-0.014,0.01,-0.011,0.011,0.01,0.003,0.02,-0.016,0.022,0.001,-0.007,0.022,-0.016,-0.032,-0.008,0.018,0.001,-0.004,0.003,-0.007,0.021,-0.003,0.001,-0.006,0.035,-0.01,-0.006,0.023,-0.04,-0.007,-0.004,-0.013,-0.001,-0.044,-0.045,-0.02,-0.006,0.014,-0.049,0.016,-0.066,0.037,0.022,0.023,0.007,-0.011,0.015,0.008,-0.017,0.074,0.0,0.001,-0.009,0.016,0.022,0.015,-0.002,-0.016,-0.014,-0.01,-0.034,-0.017,0.0,0.121,0.056,0.0,-0.018,-0.065,-0.035,0.013,-0.009,0.002,-0.004,-0.008,0.015,0.005,-0.001,0.002,-0.005,-0.021,0.006,0.005,0.017,-0.001,0.019,-0.015,0.0,0.002,0.004,-0.001,0.001,0.022,-0.065,0.0,-0.01,-0.083,0.055,0.04,-0.085,-0.01,-0.067,0.073,-0.008,0.003,0.0,0.005,-0.052,-0.014,0.055,0.008,-0.101,0.035,-0.066,0.004,0.005,-0.045,0.027,-0.047,0.059,-0.004,0.107,0.026,-0.013,-0.026,0.054,-0.011,-0.029,0,-0.048,0.011,-0.025,0.109093,0.00211831,-0.0466028,-0.116507,-0.0699041,-0.0551011,0.00211806
16,0.013,200,0.15202,sig_r,p,e_minus,NC,1,0.79922,0.00475264,0.00433425,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.003,-0.002,0.006,0.012,0.019,0.009,0.011,0.005,0.004,-0.011,0.002,-0.017,0.0,-0.004,-0.014,0.009,-0.012,0.011,0.01,0.003,0.02,-0.017,0.021,0.007,-0.003,0.014,-0.017,-0.024,0.0,0.006,0.005,-0.014,0.007,-0.008,0.017,-0.001,0.003,0.0,0.019,0.008,0.003,0.016,-0.026,-0.007,-0.012,-0.012,0.001,-0.047,-0.048,-0.023,-0.008,0.017,-0.053,0.005,-0.071,0.036,0.02,0.011,0.007,0.003,0.018,0.008,-0.002,0.083,-0.012,0.01,-0.008,0.02,0.018,0.012,-0.002,-0.025,-0.024,-0.023,-0.022,-0.024,0.0,0.096,0.03,0.002,-0.017,-0.054,-0.033,0.004,0.0,-0.008,-0.005,-0.009,0.015,0.004,0.0,0.002,-0.006,-0.03,0.005,0.001,0.013,-0.007,0.019,-0.01,0.0,0.001,0.015,-0.001,0.021,0.027,-0.046,-0.001,-0.008,-0.063,0.041,0.017,-0.081,-0.032,-0.019,0.06,-0.005,0.003,0.005,0.002,-0.047,-0.016,0.049,0.006,-0.061,0.094,-0.058,0.004,0.006,-0.05,0.026,-0.022,0.057,-0.003,0.078,-0.005,-0.022,-0.039,0.042,-0.009,-0.023,0,-0.056,0.012,-0.042,0.0525512,0.00250244,-0.0475464,-0.19519,-0.062561,-0.0475642,-0.0362949
17,0.02,200,0.098814,sig_r,p,e_minus,NC,1,0.69621,0.00469608,0.00428294,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.002,0.02,-0.003,-0.001,0.005,0.012,0.019,0.009,0.01,0.005,0.004,-0.011,0.002,-0.018,0.0,-0.004,-0.013,0.01,-0.01,0.007,0.01,0.004,0.02,-0.017,0.021,0.01,-0.001,0.01,-0.019,-0.021,0.003,-0.001,0.006,-0.023,0.012,-0.011,0.018,0.002,0.004,0.003,0.009,0.029,0.01,0.018,-0.024,-0.006,-0.004,-0.013,0.001,-0.051,-0.052,-0.022,-0.003,0.011,-0.059,0.005,-0.051,0.033,0.019,0.008,0.008,0.009,0.019,0.008,0.006,0.067,-0.026,0.018,-0.009,0.019,0.003,0.016,-0.002,-0.017,-0.014,-0.017,-0.019,-0.02,0.0,0.035,-0.004,0.0,-0.031,-0.051,-0.025,-0.01,0.022,-0.031,-0.004,-0.016,0.044,-0.041,0.004,0.0,-0.003,-0.02,0.003,0.0,0.01,-0.01,0.016,-0.005,0.0,0.0,0.014,-0.001,0.029,0.026,-0.042,-0.003,-0.005,-0.054,0.032,0.006,-0.058,-0.012,-0.043,0.062,-0.001,-0.027,0.002,0.028,-0.024,-0.015,0.069,0.006,-0.055,0.128,-0.021,0.002,0.004,-0.037,0.014,0.02,0.096,0.006,-0.083,-0.098,-0.014,-0.033,-0.017,0.001,0.009,0,-0.073,0.017,-0.026,0.0301633,0.0,-0.0459631,-0.173798,-0.101981,-0.0416667,-0.0445415
18,0.032,200,0.061759,sig_r,p,e_minus,NC,1,0.57972,0.00426413,0.00395102,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.031,-0.023,-0.004,-0.004,0.004,0.002,0.02,-0.003,-0.002,0.006,0.012,0.02,0.008,0.011,0.006,0.004,-0.01,0.001,-0.019,0.002,-0.004,-0.013,0.011,-0.004,-0.007,0.011,0.006,0.02,-0.016,0.017,0.01,-0.001,0.002,-0.021,-0.017,0.008,-0.014,0.009,-0.041,0.02,-0.017,0.02,0.006,0.007,0.004,-0.009,0.071,0.022,0.025,-0.032,-0.004,0.023,-0.018,-0.002,-0.055,-0.059,-0.014,0.019,-0.019,-0.075,0.007,-0.058,0.038,0.019,0.017,0.009,-0.006,0.017,0.006,-0.004,0.081,-0.003,-0.004,-0.006,0.019,0.006,0.025,-0.001,0.003,0.009,0.014,-0.055,-0.01,-0.001,0.123,0.081,0.0,-0.006,-0.072,-0.056,0.031,-0.027,0.017,-0.009,-0.015,0.025,-0.021,-0.006,0.002,-0.015,-0.019,0.001,0.003,0.003,-0.02,0.014,-0.004,0.001,-0.002,0.008,-0.002,0.057,0.016,-0.042,-0.002,-0.002,-0.048,0.023,-0.016,-0.042,-0.031,-0.015,0.056,0.004,-0.038,0.021,0.044,0.01,-0.008,0.066,0.003,-0.015,0.151,0.042,0.0,0.001,-0.018,-0.002,0.062,0.052,0.011,-0.224,-0.221,0.054,0.026,-0.124,0.018,0.067,0,-0.101,0.025,0.008,0.0914234,-0.00172497,-0.0413993,-0.286345,-0.163872,-0.0362331,-0.0897682
19,0.05,200,0.039526,sig_r,p,e_minus,NC,1,0.51327,0.00413326,0.00377397,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.002,0.02,-0.003,-0.001,0.006,0.012,0.02,0.008,0.011,0.006,0.004,-0.01,0.001,-0.019,0.002,-0.004,-0.013,0.012,-0.009,0.001,0.011,0.005,0.02,-0.016,0.018,0.01,-0.001,0.004,-0.02,-0.017,0.007,-0.014,0.01,-0.036,0.017,-0.015,0.018,0.004,0.007,0.006,-0.012,0.065,0.021,0.018,-0.033,-0.005,0.013,-0.016,-0.002,-0.047,-0.048,-0.011,0.017,-0.018,-0.067,0.0,-0.072,0.037,0.019,0.021,0.008,-0.01,0.014,0.005,-0.038,0.054,-0.01,-0.002,-0.004,0.013,0.008,0.026,-0.001,0.003,0.01,0.017,-0.048,-0.006,-0.001,0.089,0.062,0.0,0.009,-0.054,-0.044,0.011,-0.011,0.003,-0.009,-0.014,0.024,-0.015,-0.005,0.002,-0.013,-0.023,0.002,0.005,0.004,-0.017,0.014,-0.012,0.001,-0.002,0.007,-0.002,0.042,0.019,-0.048,-0.003,-0.004,-0.056,0.029,-0.013,-0.059,-0.021,-0.032,0.075,0.002,-0.043,0.015,0.05,0.063,0.014,0.062,0.002,0.0,0.139,0.028,0.0,0.002,-0.026,0.003,0.058,0.033,0.004,-0.083,-0.143,0.058,0.03,-0.079,0.012,0.039,0,-0.084,0.021,0.009,0.0759834,-0.00194829,-0.0448107,-0.196778,-0.122742,-0.0389765,-0.0662781
20,0.08,200,0.024704,sig_r,p,e_minus,NC,1,0.4383,0.00335878,0.0032219,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.002,0.02,-0.003,-0.002,0.006,0.012,0.02,0.009,0.009,0.005,0.004,-0.01,0.001,-0.02,0.003,-0.004,-0.014,0.014,-0.009,-0.001,0.011,0.006,0.02,-0.015,0.018,0.007,-0.002,0.007,-0.019,-0.019,0.006,-0.012,0.009,-0.032,0.016,-0.014,0.017,0.004,0.007,0.005,-0.013,0.067,0.022,0.018,-0.043,-0.004,0.023,-0.016,-0.004,-0.042,-0.044,-0.008,0.021,-0.024,-0.068,-0.009,-0.104,0.041,0.018,-0.004,0.005,-0.017,0.016,0.008,-0.03,0.11,0.036,-0.015,-0.005,0.005,0.052,0.015,-0.001,0.004,0.016,0.034,-0.035,0.007,-0.001,0.032,0.039,-0.003,0.022,-0.043,-0.021,-0.027,0.016,-0.022,-0.011,-0.022,0.043,-0.036,-0.004,0.001,-0.011,-0.01,0.002,0.011,0.002,-0.015,0.015,-0.026,0.001,-0.001,-0.005,-0.001,0.036,0.039,-0.044,0.009,-0.004,-0.052,0.03,0.003,-0.06,-0.049,0.003,0.062,-0.002,-0.003,0.044,0.045,0.169,0.059,0.033,0.001,-0.009,0.01,0.02,0.0,0.002,-0.02,0.014,-0.042,-0.331,-0.022,0.312,-0.092,0.263,0.209,-0.127,0.021,0.059,0,-0.093,0.023,0.033,0.184805,0.0,-0.0433493,-0.214465,-0.114077,-0.0387968,-0.0547808
21,0.13,200,0.015202,sig_r,p,e_minus,NC,1,0.36412,0.00607425,0.00782822,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.03,-0.023,-0.002,-0.004,0.005,0.002,0.019,-0.004,-0.004,0.007,0.012,0.016,0.012,0.014,0.005,0.005,-0.013,0.004,-0.017,0.0,-0.001,-0.014,0.014,-0.008,-0.002,0.011,0.006,0.023,-0.013,0.021,0.0,-0.011,0.016,-0.017,-0.018,0.004,-0.009,0.009,-0.046,0.028,-0.026,0.032,0.007,0.009,-0.005,-0.003,0.088,0.02,0.039,-0.025,-0.003,0.033,-0.017,0.0,-0.056,-0.061,-0.024,-0.002,0.008,-0.05,0.038,-0.093,0.045,0.028,0.066,0.004,-0.08,0.0,0.005,-0.095,0.088,0.086,-0.029,-0.039,-0.038,0.091,0.026,0.0,0.051,0.072,0.092,-0.073,0.043,-0.001,0.015,0.12,-0.028,-0.046,-0.133,-0.024,0.004,-0.004,-0.001,-0.01,-0.033,0.094,-0.108,0.002,-0.004,0.004,0.066,0.007,0.02,0.024,0.013,0.016,-0.024,0.0,0.006,-0.05,0.001,-0.025,-0.01,-0.086,0.007,-0.012,-0.099,0.068,0.09,-0.042,0.058,-0.201,0.053,-0.012,0.005,-0.008,0.024,-0.039,-0.012,0.124,0.024,-0.319,-0.138,-0.092,0.005,0.007,-0.045,0.041,-0.156,-0.07,0.0,-0.028,-0.165,-0.018,-0.059,-0.007,-0.007,-0.005,0,-0.072,0.015,-0.141,0.291113,0.00274635,-0.0384489,-0.211469,-0.153795,-0.0549511,0.0301974
22,0.18,200,0.010979,sig_r,p,e_minus,NC,1,0.32897,0.00355057,0.00252399,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.002,-0.001,0.005,0.012,0.018,0.01,0.01,0.005,0.005,-0.01,0.002,-0.019,0.002,-0.004,-0.014,0.011,-0.008,0.0,0.011,0.005,0.021,-0.015,0.02,0.007,-0.003,0.009,-0.017,-0.016,0.008,-0.011,0.01,-0.031,0.017,-0.013,0.016,0.002,0.007,0.007,-0.015,0.061,0.021,0.01,-0.043,-0.004,0.016,-0.012,-0.003,-0.027,-0.024,-0.006,0.007,-0.009,-0.028,-0.001,-0.102,0.039,0.016,-0.01,0.003,-0.029,0.013,0.007,-0.069,0.085,0.052,-0.023,-0.01,-0.01,0.076,0.013,-0.001,0.012,0.029,0.045,-0.025,0.019,-0.001,-0.103,-0.02,-0.018,-0.099,-0.141,-0.069,0.051,-0.049,0.04,-0.011,-0.009,0.0,0.027,-0.01,0.004,-0.017,-0.024,0.005,0.014,0.009,-0.01,0.02,-0.031,0.0,0.001,-0.013,0.0,0.014,0.02,-0.066,0.009,-0.008,-0.081,0.053,0.041,-0.077,-0.061,0.001,0.05,-0.009,0.043,0.055,0.018,0.094,0.039,0.034,0.007,-0.098,-0.075,-0.04,0.003,0.004,-0.024,0.029,-0.125,-0.343,-0.027,0.428,-0.008,0.259,0.209,-0.073,0.01,0.032,0,-0.081,0.019,0.035,0.264462,0.0,-0.0486367,-0.15199,-0.0790346,-0.0456121,-0.0212805
23,0.0033,250,0.74859,sig_r,p,e_minus,NC,1,1.2701,0.0188915,0.0234257,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.002,0.0,0.003,-0.032,-0.02,-0.007,0.006,0.01,0.03,0.025,0.27,-0.04,-0.006,-0.022,0.015,-0.012,0.014,0.008,-0.016,-0.027,0.005,0.008,-0.011,-0.057,-0.024,0.005,0.001,0.007,0.006,0.002,0.024,-0.014,0.029,0.008,0.0,0.022,-0.019,-0.038,-0.012,0.023,0.002,0.011,-0.002,-0.003,0.021,-0.008,-0.002,-0.009,0.047,-0.033,-0.011,0.023,-0.024,-0.007,-0.005,-0.013,-0.002,-0.039,-0.038,-0.018,-0.005,0.013,-0.05,-0.003,-0.043,0.029,0.016,0.003,0.012,0.085,0.028,0.009,0.006,0.009,-0.074,0.029,0.01,0.037,-0.04,0.021,-0.002,-0.036,-0.039,-0.055,-0.011,-0.042,0.0,0.04,-0.057,0.01,-0.043,-0.03,-0.033,0.003,0.025,-0.037,0.001,-0.009,0.051,-0.056,0.013,-0.001,0.007,-0.029,0.003,-0.001,0.004,-0.005,0.01,-0.017,0.0,-0.001,0.017,-0.002,0.029,0.02,-0.065,0.006,-0.008,-0.073,0.045,0.016,-0.083,-0.038,-0.024,0.022,-0.003,0.004,-0.043,-0.061,-0.017,0.004,0.082,0.006,-0.071,0.061,-0.004,0.002,0.005,-0.073,0.026,-0.018,-0.071,-0.003,0.023,-0.115,-0.03,-0.063,-0.001,-0.003,-0.007,0,-0.063,0.013,-0.128,0.0472404,0.0,-0.0472404,0.0236202,-0.0629872,-0.0078734,0.0
24,0.005,250,0.49407,sig_r,p,e_minus,NC,1,1.1238,0.00989236,0.00881138,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.001,0.019,-0.004,0.001,0.004,0.012,0.018,0.008,0.01,0.006,0.005,-0.013,0.004,-0.014,-0.002,-0.004,-0.015,0.008,-0.008,0.006,0.009,0.002,0.019,-0.016,0.024,0.005,-0.003,0.025,-0.018,-0.037,-0.012,0.005,0.011,0.003,0.004,-0.014,0.029,0.006,0.003,-0.009,0.044,0.01,-0.005,0.041,-0.051,-0.008,0.015,-0.019,-0.003,-0.043,-0.037,-0.002,0.015,-0.028,-0.001,0.064,-0.043,0.048,0.023,0.096,0.018,0.008,0.014,0.003,0.072,-0.002,-0.044,0.024,-0.007,0.025,-0.028,0.021,-0.002,-0.02,-0.023,-0.023,-0.03,-0.023,0.0,0.053,-0.024,-0.005,-0.101,-0.078,0.018,-0.055,0.067,-0.072,-0.001,-0.02,0.031,-0.003,-0.001,0.002,-0.007,-0.042,0.006,-0.001,0.015,-0.008,0.025,-0.014,0.0,0.002,0.018,-0.001,0.014,0.046,-0.052,-0.004,-0.008,-0.075,0.049,0.043,-0.059,0.005,-0.069,0.048,-0.004,-0.007,-0.029,-0.025,-0.025,-0.001,0.061,0.007,-0.077,0.044,-0.019,0.003,0.005,-0.066,0.027,-0.026,-0.068,-0.003,0.019,-0.116,-0.028,-0.06,-0.002,-0.003,-0.005,0,-0.064,0.013,-0.126,0.195764,0.0,-0.0444919,-0.0177968,-0.106781,-0.231874,0.0088968
